ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,CPC,Conversion_Rate,CPA,Revenue,ROAS,Campaign_Type
708956,916,104518,35-39,F,85,4130,2,4.61,0,0,0.048426150121065374,2.305,0.0,,0,0.0,Image
708957,936,104285,45-49,M,11,2254,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708958,936,103713,45-49,F,87,15842,4,7.2,1,0,0.02524933720489837,1.8,25.0,7.2,5,0.6944444444444444,Image
708959,1178,103980,35-39,M,35,19583,8,9.8,5,3,0.04085175917887964,1.225,62.5,1.9600000000000002,175,17.857142857142854,Video
708959,1178,104155,30-34,M,34,3434,1,0.73,1,0,0.029120559114735003,0.73,100.0,0.73,5,6.8493150684931505,Video
708961,1178,104371,30-34,M,106,2810,3,2.95,0,0,0.10676156583629894,0.9833333333333334,0.0,,0,0.0,Video
708961,1178,103766,35-39,F,71,11573,2,3.87,1,0,0.017281603732826407,1.935,50.0,3.87,5,1.2919896640826873,Video
708962,936,104385,35-39,F,107,275,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708964,916,104466,30-34,F,79,5556,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708965,916,104384,45-49,M,44,1079,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708966,1178,104071,45-49,F,24,13797,3,9.22,0,0,0.021743857360295715,3.0733333333333337,0.0,,0,0.0,Video
708966,916,104448,35-39,F,61,9576,2,4.67,0,0,0.020885547201336674,2.335,0.0,,0,0.0,Image
708967,916,104590,40-44,F,39,4771,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708968,1178,103824,45-49,F,91,14475,5,8.83,0,0,0.03454231433506045,1.766,0.0,,0,0.0,Video
708968,1178,104007,30-34,M,67,2645,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708970,1178,104372,40-44,F,100,5379,1,2.33,0,0,0.018590816136828406,2.33,0.0,,0,0.0,Video
708971,916,104206,35-39,F,101,4310,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708971,936,104238,30-34,F,114,3124,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708972,936,104689,30-34,F,101,4914,2,3.16,0,0,0.0407000407000407,1.58,0.0,,0,0.0,Image
708973,916,104766,45-49,M,64,951,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708973,916,104672,45-49,M,44,1879,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708973,936,103655,30-34,F,83,9348,1,1.23,0,0,0.01069747539580659,1.23,0.0,,0,0.0,Image
708974,1178,103856,45-49,F,51,15664,4,7.9,0,0,0.02553626149131767,1.975,0.0,,0,0.0,Video
708977,916,103700,30-34,F,35,650,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708978,936,104115,30-34,F,51,94110,11,12.11,2,1,0.011688449686537032,1.1009090909090908,18.181818181818183,6.055,60,4.95458298926507,Image
708978,916,103967,35-39,M,31,13752,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708980,936,104347,40-44,F,89,13204,3,4.89,0,0,0.02272038776128446,1.63,0.0,,0,0.0,Image
708980,916,104440,30-34,M,20,40987,3,3.58,0,0,0.007319393954180594,1.1933333333333334,0.0,,0,0.0,Image
708981,916,104585,30-34,M,91,1632,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708982,916,104286,40-44,F,92,23478,6,10.4,1,0,0.025555839509327882,1.7333333333333334,16.666666666666664,10.4,5,0.4807692307692307,Image
708983,1178,104356,40-44,F,32,19820,5,12.52,1,0,0.025227043390514632,2.504,20.0,12.52,5,0.3993610223642173,Video
708985,916,104512,30-34,F,69,20832,4,6.65,3,1,0.019201228878648235,1.6625,75.0,2.216666666666667,65,9.774436090225564,Image
708987,1178,104809,35-39,M,10,1692,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708989,936,103995,40-44,F,54,4001,1,2.16,0,0,0.024993751562109475,2.16,0.0,,0,0.0,Image
708990,1178,104471,40-44,F,101,10585,5,9.28,1,0,0.04723665564478035,1.8559999999999999,20.0,9.28,5,0.5387931034482759,Video
708990,1178,103867,35-39,M,48,2179,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708991,1178,104482,30-34,M,94,5982,2,3.43,0,0,0.033433634236041454,1.715,0.0,,0,0.0,Video
708991,1178,104122,30-34,M,31,11786,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708992,916,104485,35-39,M,33,12531,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708994,1178,104350,45-49,M,92,8169,3,4.54,3,2,0.03672420124862284,1.5133333333333334,100.0,1.5133333333333334,115,25.330396475770925,Video
708995,1178,104032,45-49,F,10,3956,1,1.69,0,0,0.02527805864509606,1.69,0.0,,0,0.0,Video
708995,1178,103760,40-44,M,50,6363,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708996,1178,103967,30-34,M,49,25344,6,9.1,2,0,0.023674242424242424,1.5166666666666666,33.33333333333333,4.55,10,1.098901098901099,Video
708996,916,103998,40-44,M,10,18789,1,1.49,0,0,0.005322263026238757,1.49,0.0,,0,0.0,Image
708997,916,104131,35-39,F,6,10760,1,2.33,0,0,0.00929368029739777,2.33,0.0,,0,0.0,Image
708998,1178,104820,40-44,M,109,2508,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
708999,936,103881,45-49,M,30,880,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
708999,916,104505,45-49,M,47,18012,2,3.08,0,0,0.01110370863868532,1.54,0.0,,0,0.0,Image
709003,1178,104687,30-34,F,9,6678,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709004,916,104757,40-44,F,94,2073,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709004,1178,104208,45-49,M,31,10610,4,12.96,0,0,0.037700282752120645,3.24,0.0,,0,0.0,Video
709005,1178,104390,30-34,M,76,33785,9,12.01,1,0,0.026639040994524195,1.3344444444444443,11.11111111111111,12.01,5,0.41631973355537055,Video
709005,1178,104701,45-49,F,83,23188,9,28.93,1,0,0.03881317923063654,3.214444444444444,11.11111111111111,28.93,5,0.17283097131005876,Video
709006,916,104326,40-44,F,49,2912,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709006,936,104291,45-49,F,37,405,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709008,936,104166,35-39,F,54,23215,4,4.31,0,0,0.01723023906956709,1.0775,0.0,,0,0.0,Image
709008,916,104077,35-39,F,94,5324,1,1.66,0,0,0.018782870022539446,1.66,0.0,,0,0.0,Image
709009,936,103996,40-44,M,96,4458,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709010,1178,104000,35-39,M,109,9652,4,8.14,0,0,0.04144218814753419,2.035,0.0,,0,0.0,Video
709012,916,104713,30-34,F,33,8000,1,0.85,0,0,0.0125,0.85,0.0,,0,0.0,Image
709013,916,104712,30-34,M,58,8660,1,1.19,0,0,0.011547344110854504,1.19,0.0,,0,0.0,Image
709013,936,103781,30-34,M,71,10985,1,1.94,0,0,0.009103322712790168,1.94,0.0,,0,0.0,Image
709014,1178,104531,30-34,F,32,31798,5,5.16,1,0,0.015724259387382856,1.032,20.0,5.16,5,0.9689922480620154,Video
709014,1178,104012,35-39,M,82,9635,2,3.23,0,0,0.02075765438505449,1.615,0.0,,0,0.0,Video
709016,1178,104718,30-34,M,36,88393,30,38.87,12,7,0.03393933908793682,1.2956666666666665,40.0,3.2391666666666663,410,10.547980447646001,Video
709016,916,104579,30-34,M,34,10884,1,1.27,0,0,0.009187798603454613,1.27,0.0,,0,0.0,Image
709017,936,104527,30-34,F,42,3874,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709021,936,104408,35-39,M,12,961,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709021,1178,104415,45-49,M,99,13637,2,4.53,2,0,0.014665982254161472,2.265,100.0,2.265,10,2.2075055187637966,Video
709021,1178,103933,40-44,F,5,18030,7,16.51,1,0,0.03882418191902385,2.358571428571429,14.285714285714285,16.51,5,0.3028467595396729,Video
709021,916,103831,40-44,F,29,3906,1,2.3,0,0,0.025601638504864313,2.3,0.0,,0,0.0,Image
709024,1178,103775,35-39,M,70,33357,7,13.23,0,0,0.020985100578589204,1.8900000000000001,0.0,,0,0.0,Video
709024,1178,104212,45-49,M,63,7181,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709025,936,103857,40-44,F,66,665,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709026,1178,103625,30-34,F,54,10285,1,1.09,0,0,0.009722897423432183,1.09,0.0,,0,0.0,Video
709029,916,104134,40-44,M,63,43829,14,35.54,2,1,0.03194232129412033,2.5385714285714287,14.285714285714285,17.77,60,1.6882386043894204,Image
709030,936,104319,30-34,F,36,154342,13,18.96,0,0,0.00842285314431587,1.4584615384615385,0.0,,0,0.0,Image
709030,916,104392,30-34,M,32,2473,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709031,936,104213,30-34,M,69,2216,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709032,916,104939,40-44,M,68,8613,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709034,916,104369,30-34,M,91,5448,1,1.28,0,0,0.018355359765051395,1.28,0.0,,0,0.0,Image
709035,936,103935,45-49,F,42,50627,5,9.51,0,0,0.009876153040867522,1.902,0.0,,0,0.0,Image
709038,936,103738,30-34,F,73,2418,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709039,1178,104189,35-39,M,39,13019,3,3.73,0,0,0.023043244488824027,1.2433333333333334,0.0,,0,0.0,Video
709039,1178,104169,35-39,M,51,4928,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709042,1178,103955,30-34,F,10,19452,9,7.79,1,0,0.04626773596545342,0.8655555555555555,11.11111111111111,7.79,5,0.6418485237483954,Video
709043,916,103998,40-44,F,110,16488,2,2.88,0,0,0.012130033964095099,1.44,0.0,,0,0.0,Image
709045,916,103843,45-49,M,99,13287,1,3.43,0,0,0.007526153383005946,3.43,0.0,,0,0.0,Image
709046,1178,104654,45-49,M,84,11519,1,2.72,0,0,0.008681309141418526,2.72,0.0,,0,0.0,Video
709047,916,104027,35-39,F,89,59279,12,14.1,1,0,0.020243256465190033,1.175,8.333333333333332,14.1,5,0.3546099290780142,Image
709049,916,104263,35-39,F,103,409,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709051,916,104275,30-34,F,94,539,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709052,1178,104079,30-34,F,7,31310,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709052,936,104755,30-34,M,113,8593,4,3.47,0,0,0.04654951704876062,0.8675,0.0,,0,0.0,Image
709053,916,104820,30-34,F,7,2122,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709053,1178,104506,30-34,M,30,10759,2,1.63,2,0,0.018589088205223533,0.815,100.0,0.815,10,6.134969325153374,Video
709053,916,104014,30-34,F,18,961,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709054,1178,104393,35-39,F,101,2282,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709054,1178,104732,30-34,F,58,13697,1,1.63,0,0,0.007300868803387604,1.63,0.0,,0,0.0,Video
709054,1178,103737,45-49,F,17,37528,9,21.0,1,0,0.023982093370283522,2.3333333333333335,11.11111111111111,21.0,5,0.23809523809523808,Video
709054,936,104480,40-44,M,24,1556,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709054,1178,104751,30-34,M,91,1796,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709056,916,104501,30-34,M,80,1668,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709057,1178,103634,35-39,M,44,25392,9,12.26,1,0,0.03544423440453687,1.3622222222222222,11.11111111111111,12.26,5,0.4078303425774878,Video
709058,1178,103804,30-34,M,49,60952,17,29.26,6,2,0.027890799317495732,1.7211764705882353,35.294117647058826,4.876666666666667,130,4.442925495557074,Video
709059,936,103668,40-44,M,89,5591,1,1.91,0,0,0.017885888034340904,1.91,0.0,,0,0.0,Image
709059,1178,104076,40-44,F,14,23582,10,11.36,1,0,0.04240522432363667,1.136,10.0,11.36,5,0.44014084507042256,Video
709060,1178,104039,30-34,F,30,302431,65,49.29,10,3,0.02149250572857941,0.7583076923076923,15.384615384615385,4.929,200,4.057618178129438,Video
709061,1178,104234,40-44,M,8,8133,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709062,1178,104049,40-44,M,69,30945,2,2.67,0,0,0.0064630796574567774,1.335,0.0,,0,0.0,Video
709062,1178,104057,45-49,M,69,49540,19,47.84,4,2,0.03835284618490109,2.5178947368421056,21.052631578947366,11.96,120,2.5083612040133776,Video
709064,1178,103864,45-49,M,63,13357,2,3.79,0,0,0.01497342217563824,1.895,0.0,,0,0.0,Video
709065,1178,104822,45-49,M,52,6684,1,1.99,0,0,0.014961101137043686,1.99,0.0,,0,0.0,Video
709065,1178,104947,35-39,F,42,17648,9,10.78,4,1,0.05099728014505893,1.1977777777777776,44.44444444444444,2.695,70,6.4935064935064934,Video
709066,1178,103782,30-34,M,48,3174,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709066,936,104675,35-39,F,113,7852,1,2.23,0,0,0.012735608762098827,2.23,0.0,,0,0.0,Image
709067,1178,104409,40-44,F,22,130183,34,92.19,16,11,0.026117081339345385,2.711470588235294,47.05882352941176,5.761875,630,6.83371298405467,Video
709070,1178,104156,30-34,F,30,25606,2,1.9,1,0,0.007810669374365383,0.95,50.0,1.9,5,2.6315789473684212,Video
709070,916,104431,40-44,M,110,1300,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709070,916,104187,40-44,F,27,422,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709072,916,103851,30-34,F,108,8464,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709073,1178,104521,40-44,F,6,35295,12,17.83,3,1,0.033999150021249466,1.4858333333333331,25.0,5.9433333333333325,65,3.645541222658441,Video
709073,916,104647,40-44,M,42,1417,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709074,936,104003,30-34,M,69,952,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709077,916,104085,35-39,M,36,2827,1,1.8,0,0,0.035373187124159884,1.8,0.0,,0,0.0,Image
709077,1178,104370,45-49,M,6,7527,3,8.72,1,0,0.03985651654045436,2.9066666666666667,33.33333333333333,8.72,5,0.573394495412844,Video
709080,1178,103990,45-49,M,113,275836,139,359.35,36,21,0.0503922620687655,2.5852517985611514,25.899280575539567,9.981944444444444,1230,3.4228468067343814,Video
709082,916,104133,45-49,F,79,1103,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709084,1178,104402,30-34,M,77,19976,8,12.63,3,1,0.040048057669203045,1.57875,37.5,4.21,65,5.146476642913697,Video
709084,1178,104649,45-49,M,102,10996,3,8.39,0,0,0.027282648235722077,2.796666666666667,0.0,,0,0.0,Video
709085,916,104669,40-44,F,49,3006,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709085,916,104486,35-39,F,40,13418,1,1.09,0,0,0.007452675510508272,1.09,0.0,,0,0.0,Image
709085,916,104562,35-39,M,101,3331,1,1.78,0,0,0.03002101471029721,1.78,0.0,,0,0.0,Image
709085,1178,104103,35-39,F,34,59561,25,39.44,4,2,0.04197377478551401,1.5776,16.0,9.86,120,3.0425963488843815,Video
709086,1178,104715,30-34,F,96,160870,19,20.48,7,2,0.011810778889786785,1.0778947368421052,36.84210526315789,2.9257142857142857,135,6.591796875,Video
709086,936,104668,30-34,F,58,83049,17,12.7,8,3,0.020469843104673143,0.7470588235294118,47.05882352941176,1.5875,190,14.960629921259843,Image
709087,1178,104426,35-39,M,84,41513,19,41.19,6,3,0.045768795317129574,2.167894736842105,31.57894736842105,6.864999999999999,180,4.369992716678806,Video
709088,1178,104563,30-34,M,9,18547,5,4.44,1,0,0.02695853776891141,0.8880000000000001,20.0,4.44,5,1.126126126126126,Video
709088,916,104323,40-44,F,113,35215,8,13.88,1,0,0.022717591935254862,1.735,12.5,13.88,5,0.36023054755043227,Image
709090,1178,104969,35-39,F,47,5171,1,2.33,0,0,0.019338619222587505,2.33,0.0,,0,0.0,Video
709091,916,104680,40-44,F,74,2550,1,2.26,0,0,0.0392156862745098,2.26,0.0,,0,0.0,Image
709093,936,104703,30-34,M,14,17816,7,11.75,4,2,0.03929052537045352,1.6785714285714286,57.14285714285714,2.9375,120,10.212765957446809,Image
709094,916,104512,30-34,M,86,2845,2,1.77,0,0,0.070298769771529,0.885,0.0,,0,0.0,Image
709096,1178,103991,45-49,F,111,19193,3,8.3,0,0,0.01563069869223154,2.766666666666667,0.0,,0,0.0,Video
709097,936,103819,40-44,F,48,427,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709097,1178,104609,45-49,M,86,19304,4,9.82,0,0,0.020721094073767096,2.455,0.0,,0,0.0,Video
709100,1178,104823,30-34,F,26,26606,4,6.84,1,0,0.015034202811395924,1.71,25.0,6.84,5,0.7309941520467836,Video
709100,936,104396,45-49,F,86,5552,1,3.04,0,0,0.018011527377521614,3.04,0.0,,0,0.0,Image
709101,936,103814,35-39,M,40,5114,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709102,936,104701,30-34,F,75,76726,17,19.19,0,0,0.022156765633553163,1.1288235294117648,0.0,,0,0.0,Image
709104,916,104508,30-34,M,57,4799,1,1.25,0,0,0.02083767451552407,1.25,0.0,,0,0.0,Image
709106,916,104455,35-39,F,113,3717,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709107,1178,105028,30-34,M,41,13654,2,1.79,1,0,0.014647722279185588,0.895,50.0,1.79,5,2.793296089385475,Video
709108,936,104269,40-44,F,76,1919,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709109,916,104330,35-39,M,23,8511,4,6.73,0,0,0.04699800258489014,1.6825,0.0,,0,0.0,Image
709110,936,104337,30-34,F,42,4475,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709112,1178,104625,30-34,F,30,58147,16,19.94,4,2,0.02751646688565188,1.24625,25.0,4.985,120,6.018054162487462,Video
709112,916,104285,35-39,M,112,20900,8,13.28,1,0,0.03827751196172249,1.66,12.5,13.28,5,0.37650602409638556,Image
709115,916,103884,30-34,M,27,17769,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709115,1178,104129,30-34,M,35,197363,85,71.01,48,19,0.043067849596935597,0.8354117647058824,56.470588235294116,1.479375,1190,16.75820306999014,Video
709116,936,104214,35-39,F,79,8726,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709117,1178,104759,35-39,M,89,53204,21,34.69,5,1,0.03947071648748214,1.6519047619047618,23.809523809523807,6.938,75,2.1620063418852697,Video
709119,1178,104707,35-39,F,89,147921,19,26.09,3,2,0.012844694127270637,1.3731578947368421,15.789473684210526,8.696666666666667,115,4.407819087773093,Video
709119,1178,104180,30-34,M,97,29723,16,23.44,9,5,0.05383036705581537,1.465,56.25,2.604444444444445,295,12.585324232081911,Video
709121,936,104154,40-44,M,61,42344,7,12.87,0,0,0.01653126771207255,1.8385714285714285,0.0,,0,0.0,Image
709121,1178,104346,45-49,F,58,32792,15,28.43,0,0,0.04574286411319834,1.8953333333333333,0.0,,0,0.0,Video
709123,916,104681,35-39,M,105,24667,3,3.71,0,0,0.012161997810840394,1.2366666666666666,0.0,,0,0.0,Image
709123,916,104134,30-34,F,75,693,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709124,916,104752,40-44,F,18,6383,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709124,916,104614,35-39,F,96,35957,2,2.24,0,0,0.005562199293600689,1.12,0.0,,0,0.0,Image
709126,916,104899,45-49,F,106,3078,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709126,1178,104479,35-39,M,107,5913,3,6.75,2,0,0.050735667174023336,2.25,66.66666666666666,3.375,10,1.4814814814814814,Video
709127,936,103930,45-49,M,90,11963,2,5.05,0,0,0.016718214494691967,2.525,0.0,,0,0.0,Image
709128,936,104421,40-44,M,50,21090,11,22.0,0,0,0.05215742057847322,2.0,0.0,,0,0.0,Image
709128,916,104862,35-39,M,86,13052,1,2.23,0,0,0.007661661048115231,2.23,0.0,,0,0.0,Image
709129,936,104822,35-39,M,41,2661,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709130,1178,104573,35-39,F,80,9050,5,11.48,0,0,0.05524861878453039,2.2960000000000003,0.0,,0,0.0,Video
709130,936,104233,45-49,F,30,3181,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709131,1178,104539,30-34,F,8,19240,4,3.49,3,1,0.02079002079002079,0.8725,75.0,1.1633333333333333,65,18.624641833810887,Video
709131,916,104030,30-34,F,58,1907,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709132,1178,104157,30-34,F,73,31006,11,14.2,1,0,0.03547700445075146,1.2909090909090908,9.090909090909092,14.2,5,0.35211267605633806,Video
709132,916,104790,45-49,M,40,3307,1,1.71,0,0,0.03023888720895071,1.71,0.0,,0,0.0,Image
709132,936,104090,30-34,M,101,6305,1,1.34,0,0,0.01586042823156225,1.34,0.0,,0,0.0,Image
709135,1178,103847,30-34,F,92,79555,23,33.23,12,5,0.028910816416315755,1.4447826086956521,52.17391304347826,2.7691666666666666,310,9.328919650917847,Video
709135,936,104770,30-34,M,4,7897,2,2.69,0,0,0.025326073192351528,1.345,0.0,,0,0.0,Image
709136,916,104531,30-34,M,48,5569,2,2.92,0,0,0.03591309032142216,1.46,0.0,,0,0.0,Image
709136,936,104511,30-34,M,57,25818,3,2.36,0,0,0.011619800139437602,0.7866666666666666,0.0,,0,0.0,Image
709136,936,104737,35-39,F,56,6475,1,2.02,0,0,0.015444015444015444,2.02,0.0,,0,0.0,Image
709137,1178,104594,45-49,M,110,84775,30,45.56,3,1,0.03538779121203185,1.5186666666666668,10.0,15.186666666666667,65,1.4266900790166812,Video
709137,1178,103908,35-39,M,15,261833,109,217.92,15,6,0.04162958832538297,1.9992660550458714,13.761467889908257,14.527999999999999,375,1.7208149779735684,Video
709137,1178,104862,45-49,F,111,29210,3,8.16,0,0,0.010270455323519343,2.72,0.0,,0,0.0,Video
709138,936,104260,45-49,M,43,11832,2,6.52,0,0,0.016903313049357674,3.26,0.0,,0,0.0,Image
709138,916,104412,35-39,F,64,6342,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709140,916,103953,40-44,M,77,4933,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709141,936,104404,40-44,M,47,4385,1,1.93,0,0,0.02280501710376283,1.93,0.0,,0,0.0,Image
709142,936,103875,40-44,F,16,34438,6,14.24,0,0,0.01742261455369069,2.3733333333333335,0.0,,0,0.0,Image
709142,1178,104591,45-49,M,5,46332,16,35.41,2,0,0.0345333678667012,2.213125,12.5,17.705,10,0.2824060999717594,Video
709142,916,104818,45-49,F,73,1530,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709142,916,104789,30-34,M,58,14758,6,8.86,0,0,0.04065591543569589,1.4766666666666666,0.0,,0,0.0,Image
709142,916,104108,30-34,M,68,3738,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709144,1178,104313,30-34,F,48,25559,10,8.82,5,1,0.03912516139129074,0.882,50.0,1.764,75,8.503401360544217,Video
709144,1178,104264,40-44,F,91,4623,3,7.76,1,0,0.06489292667099286,2.5866666666666664,33.33333333333333,7.76,5,0.6443298969072165,Video
709144,916,104290,45-49,M,17,4273,1,2.33,0,0,0.02340276152586005,2.33,0.0,,0,0.0,Image
709145,916,103806,40-44,M,58,8601,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709145,936,104717,40-44,M,96,63001,6,13.41,1,0,0.009523658354629292,2.235,16.666666666666664,13.41,5,0.37285607755406414,Image
709145,1178,104529,30-34,M,89,8693,3,2.82,2,1,0.034510525710341654,0.94,66.66666666666666,1.41,60,21.27659574468085,Video
709145,936,104237,30-34,M,31,14703,1,2.18,1,0,0.00680133306128001,2.18,100.0,2.18,5,2.293577981651376,Image
709146,916,104219,40-44,F,66,4652,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709147,1178,103960,45-49,M,34,20049,7,19.17,0,0,0.03491445957404359,2.738571428571429,0.0,,0,0.0,Video
709147,936,104075,30-34,F,58,3281,1,1.68,0,0,0.030478512648582746,1.68,0.0,,0,0.0,Image
709151,916,104593,40-44,F,39,3777,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709152,916,103796,45-49,M,79,33105,9,21.11,2,1,0.027186225645672857,2.3455555555555554,22.22222222222222,10.555,60,2.8422548555187115,Image
709153,1178,104549,30-34,M,98,7393,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709153,1178,103964,35-39,F,37,8684,2,2.12,0,0,0.023030861354214647,1.06,0.0,,0,0.0,Video
709153,916,104681,45-49,F,65,6605,2,4.84,0,0,0.03028009084027252,2.42,0.0,,0,0.0,Image
709153,916,104493,45-49,F,88,8626,3,5.25,0,0,0.03477857639693948,1.75,0.0,,0,0.0,Image
709154,1178,104389,35-39,M,7,3170,3,4.64,0,0,0.0946372239747634,1.5466666666666666,0.0,,0,0.0,Video
709155,916,104431,30-34,F,114,7492,1,1.75,1,0,0.013347570742124932,1.75,100.0,1.75,5,2.857142857142857,Image
709155,936,104588,35-39,F,68,6390,1,1.95,0,0,0.01564945226917058,1.95,0.0,,0,0.0,Image
709156,916,104489,40-44,F,80,530,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709156,936,103962,40-44,F,10,13865,3,5.85,1,0,0.021637216011539846,1.95,33.33333333333333,5.85,5,0.8547008547008548,Image
709157,1178,103955,30-34,M,3,19573,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Video
709157,1178,104603,30-34,F,48,59939,21,17.8,8,3,0.035035619546538985,0.8476190476190476,38.095238095238095,2.225,190,10.674157303370785,Video
709159,1178,104651,45-49,M,35,35735,11,16.22,1,0,0.030782146355114035,1.4745454545454544,9.090909090909092,16.22,5,0.3082614056720099,Video
709160,1178,104341,35-39,M,95,44261,15,28.44,7,3,0.033889880481688166,1.8960000000000001,46.666666666666664,4.062857142857143,185,6.50492264416315,Video
709161,1178,104612,40-44,F,45,521,1,1.53,1,0,0.19193857965451055,1.53,100.0,1.53,5,3.2679738562091503,Video
709163,1178,104150,45-49,M,112,34903,13,30.56,2,1,0.03724608199868206,2.3507692307692305,15.384615384615385,15.28,60,1.9633507853403143,Video
709166,1178,103814,35-39,F,106,6054,3,6.45,3,1,0.049554013875123884,2.15,100.0,2.15,65,10.077519379844961,Video
709166,1178,104761,45-49,F,106,8472,8,15.72,1,0,0.09442870632672333,1.965,12.5,15.72,5,0.31806615776081426,Video
709167,1178,104446,45-49,F,50,63029,14,31.45,1,0,0.022211997651874534,2.2464285714285714,7.142857142857142,31.45,5,0.1589825119236884,Video
709167,1178,104355,45-49,M,75,26813,8,16.68,1,0,0.029836273449446164,2.085,12.5,16.68,5,0.2997601918465228,Video
709168,916,103980,35-39,M,98,1715,2,4.07,0,0,0.11661807580174927,2.035,0.0,,0,0.0,Image
709171,916,104508,45-49,F,77,13479,0,0.0,0,0,0.0,0.0,0.0,,0,0.0,Image
709173,1178,104694,35-39,M,44,2083,2,4.61,0,0,0.09601536245799328,2.305,0.0,,0,0.0,Video
